Date,Probe,walen1,walen2,jet_detection,x_gsm,y_gsm,z_gsm,r_spc,r_W,theta_w,jet_time,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,ind_jet_center,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
2015-10-03 07:03:44.188000+00:00,3,False,False,True,7.825,4.857,-2.747,5.58,0.862,46.109,2015-10-03 07:06:37.374201088+00:00,1987,2019,997,1029,1156,67.521,18.958,-33.305,19.794,18.927,-33.401,19.514,0.688,-29.331,-20.616,0.688,-29.331,-20.616,4.175,4.1,11.614,11.661,-46.283,-92.358,-139.476,-49.043,-87.713,-138.494,-37.897,-103.414,-34.865,-37.986,-105.723,-31.0,6299508.0,4516355.5,6236145.5,4425498.0,6714524.0,3559185.0,6772573.0,3544552.25,1.308,0.491,
2015-10-03 14:45:34.221000+00:00,3,False,False,True,6.273,8.614,-5.234,10.079,3.497,73.004,2015-10-03 14:48:33.087034496+00:00,1016,1048,1565,1597,1193,151.023,10.607,-8.403,26.201,10.686,-8.58,26.164,-3.926,-4.592,-34.185,-3.926,-4.592,-34.185,0.598,0.6,39.479,39.377,-3.468,-83.811,-26.206,-5.624,-80.396,-27.583,14.182,-205.265,-111.909,14.141,-205.906,-112.525,54091372.0,759477.875,54096516.0,762325.9375,94208648.0,1277535.625,93781168.0,1281549.625,1.055,1.613,
2015-10-03 14:48:04.223000+00:00,3,False,False,True,6.25,8.627,-5.225,10.085,3.497,73.004,2015-10-03 14:48:33.087034496+00:00,1016,1048,1565,1597,1193,151.023,10.607,-8.403,26.201,10.686,-8.58,26.164,-3.926,-4.592,-34.185,-3.926,-4.592,-34.185,0.598,0.6,39.479,39.377,-3.468,-83.811,-26.206,-5.624,-80.396,-27.583,14.182,-205.265,-111.909,14.141,-205.906,-112.525,54091372.0,759477.875,54096516.0,762325.9375,94208648.0,1277535.625,93781168.0,1281549.625,1.055,1.613,
2015-10-03 14:49:14.124000+00:00,3,False,False,True,6.241,8.632,-5.221,10.088,3.497,73.004,2015-10-03 14:48:33.087034496+00:00,1016,1048,1565,1597,1193,151.023,10.607,-8.403,26.201,10.686,-8.58,26.164,-3.926,-4.592,-34.185,-3.926,-4.592,-34.185,0.598,0.6,39.479,39.377,-3.468,-83.811,-26.206,-5.624,-80.396,-27.583,14.182,-205.265,-111.909,14.141,-205.906,-112.525,54091372.0,759477.875,54096516.0,762325.9375,94208648.0,1277535.625,93781168.0,1281549.625,1.055,1.613,
2015-10-05 11:40:54.181000+00:00,3,False,False,True,7.813,7.289,-5.157,8.929,3.731,72.846,2015-10-05 11:45:52.031538560+00:00,1929,1961,778,810,1986,67.948,9.305,-13.121,31.253,9.308,-13.071,31.421,2.514,-18.229,-0.567,2.514,-18.229,-0.567,1.032,1.016,25.11,25.167,-21.662,-39.3,-18.845,-21.888,-41.189,-15.683,-17.881,-200.27,-138.523,-18.447,-200.731,-138.779,25871312.0,2784740.75,25655344.0,2777312.25,36771532.0,3680883.25,35769952.0,3658283.0,8.154,0.828,
2015-10-05 11:46:04.085000+00:00,3,False,False,True,7.784,7.329,-5.178,8.973,3.731,72.846,2015-10-05 11:45:52.031538560+00:00,1929,1961,778,810,1986,67.948,9.305,-13.121,31.253,9.308,-13.071,31.421,2.514,-18.229,-0.567,2.514,-18.229,-0.567,1.032,1.016,25.11,25.167,-21.662,-39.3,-18.845,-21.888,-41.189,-15.683,-17.881,-200.27,-138.523,-18.447,-200.731,-138.779,25871312.0,2784740.75,25655344.0,2777312.25,36771532.0,3680883.25,35769952.0,3658283.0,8.154,0.828,
2015-10-05 11:42:34.082000+00:00,3,False,False,True,7.803,7.304,-5.165,8.946,3.731,72.846,2015-10-05 11:45:52.031538560+00:00,1929,1961,778,810,1986,67.948,9.305,-13.121,31.253,9.308,-13.071,31.421,2.514,-18.229,-0.567,2.514,-18.229,-0.567,1.032,1.016,25.11,25.167,-21.662,-39.3,-18.845,-21.888,-41.189,-15.683,-17.881,-200.27,-138.523,-18.447,-200.731,-138.779,25871312.0,2784740.75,25655344.0,2777312.25,36771532.0,3680883.25,35769952.0,3658283.0,8.154,0.828,
2015-10-05 11:52:44.141000+00:00,3,False,False,True,7.75,7.376,-5.2,9.024,3.931,79.624,2015-10-05 11:45:52.031538560+00:00,1195,1227,2083,2115,1252,136.748,9.305,-13.121,31.253,9.308,-13.071,31.421,-10.033,25.224,-10.272,-10.033,25.224,-10.272,1.032,1.016,16.73,17.435,-21.662,-39.3,-18.845,-21.888,-41.189,-15.683,-35.922,-230.809,-176.47,-35.786,-231.175,-178.135,25871312.0,2994971.5,25655344.0,2942306.25,36771532.0,4458652.0,35769952.0,4407690.0,2.439,0.828,
2015-10-05 11:55:14.143000+00:00,3,False,False,True,7.736,7.393,-5.208,9.044,6.019,67.909,2015-10-05 11:45:52.031538560+00:00,205,237,2290,2322,252,172.263,9.243,-12.466,32.38,9.104,-12.39,32.732,-8.368,15.566,-28.401,-8.368,15.566,-28.401,0.954,0.992,16.039,16.644,-27.786,-36.852,-20.047,-27.268,-37.74,-16.296,43.214,-124.344,-168.334,42.177,-124.805,-167.664,26059398.0,4751512.5,26016064.0,4876111.5,36781040.0,4070123.75,36574940.0,4058352.5,2.446,0.788,
2015-10-06 09:56:34.133000+00:00,3,False,False,True,8.305,6.445,-4.519,7.872,2.51,52.866,2015-10-06 09:57:10.835525504+00:00,605,637,440,472,246,1.884,9.102,-20.749,37.062,9.086,-20.478,37.29,6.152,-16.243,27.916,6.152,-16.243,27.916,3.379,3.365,15.352,15.411,-4.808,-95.938,-97.469,-4.71,-93.826,-91.266,-13.396,-155.731,-175.463,-8.45,-155.379,-178.45,8704220.0,2485068.25,8623327.0,2486944.0,11439237.0,4026998.75,11471320.0,3968562.5,1.562,0.592,
2015-10-08 09:34:14.179000+00:00,3,False,False,True,8.567,6.156,-4.287,7.501,3.102,52.363,2015-10-08 09:35:15.539726080+00:00,461,493,1512,1544,398,31.845,19.038,-29.482,41.536,19.012,-29.403,41.331,-5.603,-17.494,22.283,-5.603,-17.494,22.283,1.533,1.596,13.711,13.734,53.965,-221.081,-1.988,56.228,-232.511,-7.497,-53.887,-314.205,-195.465,-54.514,-317.855,-201.038,13356792.0,7336280.5,13512686.0,7265429.5,18616710.0,9016347.0,18760744.0,8991079.0,5.004,0.286,
2015-10-08 09:35:24.080000+00:00,3,False,False,True,8.565,6.164,-4.295,7.513,3.102,52.363,2015-10-08 09:35:15.539726080+00:00,461,493,1512,1544,398,31.845,19.038,-29.482,41.536,19.012,-29.403,41.331,-5.603,-17.494,22.283,-5.603,-17.494,22.283,1.533,1.596,13.711,13.734,53.965,-221.081,-1.988,56.228,-232.511,-7.497,-53.887,-314.205,-195.465,-54.514,-317.855,-201.038,13356792.0,7336280.5,13512686.0,7265429.5,18616710.0,9016347.0,18760744.0,8991079.0,5.004,0.286,
2015-10-08 10:32:44.078000+00:00,3,False,False,True,8.421,6.607,-4.712,8.115,4.341,52.372,2015-10-08 10:31:36.864886912+00:00,781,813,371,403,731,138.585,12.268,-14.772,38.993,12.107,-14.889,39.464,-5.159,-11.676,-30.042,-5.159,-11.676,-30.042,0.309,0.308,11.674,11.842,-20.899,12.901,84.618,-22.672,6.721,81.593,-153.991,-265.37,-245.322,-171.24,-265.702,-243.138,68981912.0,6523604.5,70728136.0,6476220.5,90961344.0,8100740.5,91061696.0,8122586.5,2.965,0.438,
2015-10-09 06:48:04.196000+00:00,3,False,False,True,8.45,4.526,-2.57,5.205,nan,nan,2015-10-08 10:31:36.864886912+00:00,781,813,371,403,731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.309,0.308,11.674,11.842,-20.899,12.901,84.618,-22.672,6.721,81.593,-153.991,-265.37,-245.322,-171.24,-265.702,-243.138,68981912.0,6523604.5,70728136.0,6476220.5,90961344.0,8100740.5,91061696.0,8122586.5,nan,nan,
2015-10-09 09:34:44.082000+00:00,3,False,False,True,8.674,6.104,-4.264,7.445,nan,nan,2015-10-08 10:31:36.864886912+00:00,781,813,371,403,731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.309,0.308,11.674,11.842,-20.899,12.901,84.618,-22.672,6.721,81.593,-153.991,-265.37,-245.322,-171.24,-265.702,-243.138,68981912.0,6523604.5,70728136.0,6476220.5,90961344.0,8100740.5,91061696.0,8122586.5,nan,nan,
2015-10-10 06:22:34.167000+00:00,3,False,False,True,8.43,4.193,-2.273,4.77,nan,nan,2015-10-08 10:31:36.864886912+00:00,781,813,371,403,731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.309,0.308,11.674,11.842,-20.899,12.901,84.618,-22.672,6.721,81.593,-153.991,-265.37,-245.322,-171.24,-265.702,-243.138,68981912.0,6523604.5,70728136.0,6476220.5,90961344.0,8100740.5,91061696.0,8122586.5,nan,nan,
2015-10-12 06:22:44.078000+00:00,3,False,False,True,8.66,4.136,-2.268,4.717,nan,nan,2015-10-08 10:31:36.864886912+00:00,781,813,371,403,731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.309,0.308,11.674,11.842,-20.899,12.901,84.618,-22.672,6.721,81.593,-153.991,-265.37,-245.322,-171.24,-265.702,-243.138,68981912.0,6523604.5,70728136.0,6476220.5,90961344.0,8100740.5,91061696.0,8122586.5,nan,nan,
2015-10-13 11:08:44.177000+00:00,3,False,False,True,8.791,6.536,-4.705,8.053,nan,nan,2015-10-08 10:31:36.864886912+00:00,781,813,371,403,731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.309,0.308,11.674,11.842,-20.899,12.901,84.618,-22.672,6.721,81.593,-153.991,-265.37,-245.322,-171.24,-265.702,-243.138,68981912.0,6523604.5,70728136.0,6476220.5,90961344.0,8100740.5,91061696.0,8122586.5,nan,nan,
2015-10-14 13:20:14.152000+00:00,3,False,False,True,8.031,7.302,-4.898,8.793,5.913,45.288,2015-10-14 13:22:03.669627520+00:00,1108,1140,148,180,730,100.332,11.976,-21.97,24.809,12.674,-22.152,24.324,-4.115,-14.332,-16.736,-4.115,-14.332,-16.736,0.824,0.766,13.081,12.993,-117.942,50.417,-232.35,-136.198,61.569,-229.17,-29.645,-162.233,-169.776,-30.035,-161.937,-170.285,15758176.0,2118146.5,20188882.0,2130617.5,20779150.0,3518147.0,24012158.0,3520985.0,2.335,0.46,
2015-10-14 13:29:54.211000+00:00,3,False,False,True,7.951,7.357,-4.889,8.834,5.291,66.004,2015-10-14 13:22:03.669627520+00:00,1108,1140,2211,2243,730,17.825,11.976,-21.97,24.809,12.674,-22.152,24.324,0.975,-5.819,8.716,0.975,-5.819,8.716,0.824,0.766,15.997,15.867,-117.942,50.417,-232.35,-136.198,61.569,-229.17,-35.486,-198.506,-125.13,-36.688,-201.542,-124.638,15758176.0,2828412.0,20188882.0,2825194.75,20779150.0,3952983.75,24012158.0,3983756.0,15.167,0.46,
2015-10-16 11:27:54.185000+00:00,3,False,False,True,8.976,6.445,-4.634,7.938,2.774,80.896,2015-10-16 11:27:08.374646912+00:00,687,719,1383,1415,495,146.024,7.661,-15.128,30.514,7.637,-15.106,30.53,0.08,7.729,-4.847,0.08,7.729,-4.847,0.385,0.386,35.273,35.814,70.804,43.011,-64.488,68.478,47.753,-60.215,-181.404,-200.56,-121.699,-183.473,-198.762,-122.34,46191056.0,1921377.5,46543424.0,1941491.75,55000588.0,2027119.125,54990984.0,2025464.125,26.856,0.542,
2015-10-16 11:29:14.136000+00:00,3,False,False,True,8.968,6.455,-4.639,7.949,2.796,81.269,2015-10-16 11:27:08.374646912+00:00,687,719,1388,1420,495,139.236,7.661,-15.128,30.514,7.637,-15.106,30.53,0.637,7.729,-3.823,0.637,7.729,-3.823,0.385,0.386,36.53,36.771,70.804,43.011,-64.488,68.478,47.753,-60.215,-179.605,-198.13,-121.547,-181.989,-196.207,-122.227,46191056.0,1919070.625,46543424.0,1914711.5,55000588.0,1977227.125,54990984.0,1991597.0,28.678,0.542,
2015-10-16 11:25:54.183000+00:00,3,False,False,True,8.986,6.432,-4.627,7.924,2.774,80.896,2015-10-16 11:27:08.374646912+00:00,687,719,1383,1415,495,146.024,7.661,-15.128,30.514,7.637,-15.106,30.53,0.08,7.729,-4.847,0.08,7.729,-4.847,0.385,0.386,35.273,35.814,70.804,43.011,-64.488,68.478,47.753,-60.215,-181.404,-200.56,-121.699,-183.473,-198.762,-122.34,46191056.0,1921377.5,46543424.0,1941491.75,55000588.0,2027119.125,54990984.0,2025464.125,26.856,0.542,
2015-10-18 14:58:34.086000+00:00,3,False,False,True,7.358,7.463,-4.425,8.676,1.031,27.197,2015-10-18 15:03:27.461993088+00:00,4099,4131,474,506,2623,27.058,11.822,-18.31,28.081,11.885,-18.04,27.978,4.313,-37.738,24.992,4.313,-37.738,24.992,1.184,1.143,16.047,16.094,11.386,-83.34,-39.435,8.381,-82.752,-37.797,-13.919,-203.36,-197.887,-15.149,-202.599,-196.289,28741588.0,1422494.125,30225674.0,1428960.125,42949104.0,2899084.75,44576588.0,2866382.5,0.525,1.099,
2015-10-18 14:56:54.184000+00:00,3,False,False,True,7.381,7.455,-4.433,8.673,1.031,27.197,2015-10-18 15:03:27.461993088+00:00,3642,3674,474,506,2623,14.132,9.531,-24.294,22.245,8.724,-23.591,22.985,4.313,-37.738,24.992,4.313,-37.738,24.992,4.277,4.136,16.047,16.094,29.948,-148.777,-110.79,37.496,-141.322,-116.543,-13.919,-203.36,-197.887,-15.149,-202.599,-196.289,9520008.0,1422494.125,9719550.0,1428960.125,15434958.0,2899084.75,15584609.0,2866382.5,0.525,1.425,
2015-10-18 15:00:14.137000+00:00,3,False,False,True,7.341,7.469,-4.419,8.678,1.031,27.197,2015-10-18 15:03:27.461993088+00:00,4099,4131,474,506,2623,27.058,11.822,-18.31,28.081,11.885,-18.04,27.978,4.313,-37.738,24.992,4.313,-37.738,24.992,1.184,1.143,16.047,16.094,11.386,-83.34,-39.435,8.381,-82.752,-37.797,-13.919,-203.36,-197.887,-15.149,-202.599,-196.289,28741588.0,1422494.125,30225674.0,1428960.125,42949104.0,2899084.75,44576588.0,2866382.5,0.525,1.099,
2015-10-19 12:30:14.120000+00:00,3,False,False,True,8.826,6.603,-4.605,8.05,2.641,58.736,2015-10-19 12:33:59.542052992+00:00,2910,2942,425,457,1503,2.804,8.935,-18.196,34.51,8.537,-18.211,34.518,3.812,-8.939,15.064,3.812,-8.939,15.064,0.962,0.96,12.707,12.819,22.228,-100.112,-25.739,22.642,-94.141,-26.543,-32.777,-192.946,-297.387,-39.388,-184.117,-297.647,12734669.0,3382843.75,13302265.0,3358410.0,20746740.0,3864508.5,22533170.0,3842744.5,5.443,0.341,
2015-10-19 12:32:14.122000+00:00,3,False,False,True,8.812,6.615,-4.607,8.061,2.641,58.736,2015-10-19 12:33:59.542052992+00:00,2910,2942,425,457,1503,2.804,8.935,-18.196,34.51,8.537,-18.211,34.518,3.812,-8.939,15.064,3.812,-8.939,15.064,0.962,0.96,12.707,12.819,22.228,-100.112,-25.739,22.642,-94.141,-26.543,-32.777,-192.946,-297.387,-39.388,-184.117,-297.647,12734669.0,3382843.75,13302265.0,3358410.0,20746740.0,3864508.5,22533170.0,3842744.5,5.443,0.341,
2015-10-19 12:36:04.075000+00:00,3,False,False,True,8.782,6.639,-4.611,8.083,3.855,75.523,2015-10-19 12:33:59.542052992+00:00,2910,2942,4538,4570,1503,6.389,8.935,-18.196,34.51,8.537,-18.211,34.518,8.095,-16.428,24.671,8.095,-16.428,24.671,0.962,0.96,12.409,12.395,22.228,-100.112,-25.739,22.642,-94.141,-26.543,-45.252,-160.498,-124.386,-45.231,-160.238,-124.709,12734669.0,2317239.25,13302265.0,2328251.25,20746740.0,3242227.5,22533170.0,3268836.0,1.195,0.341,
2015-10-19 12:34:04.223000+00:00,3,False,False,True,8.797,6.627,-4.609,8.072,2.641,58.736,2015-10-19 12:33:59.542052992+00:00,2910,2942,425,457,1503,2.804,8.935,-18.196,34.51,8.537,-18.211,34.518,3.812,-8.939,15.064,3.812,-8.939,15.064,0.962,0.96,12.707,12.819,22.228,-100.112,-25.739,22.642,-94.141,-26.543,-32.777,-192.946,-297.387,-39.388,-184.117,-297.647,12734669.0,3382843.75,13302265.0,3358410.0,20746740.0,3864508.5,22533170.0,3842744.5,5.443,0.341,
2015-10-19 12:39:04.078000+00:00,3,False,False,True,8.759,6.657,-4.613,8.099,5.517,83.423,2015-10-19 12:33:59.542052992+00:00,2910,2942,5253,5285,1503,132.047,8.935,-18.196,34.51,8.537,-18.211,34.518,-1.938,-9.104,-25.006,-1.938,-9.104,-25.006,0.962,0.96,14.052,14.167,22.228,-100.112,-25.739,22.642,-94.141,-26.543,-13.985,-168.576,-87.852,-13.98,-168.739,-87.188,12734669.0,1846629.75,13302265.0,1855481.25,20746740.0,2695874.25,22533170.0,2693605.0,1.466,0.341,
2015-10-21 14:50:24.214000+00:00,3,False,False,True,7.627,7.16,-4.272,8.338,3.515,45.139,2015-10-21 14:58:49.821935488+00:00,4597,4629,1716,1748,4172,61.748,4.161,-15.632,47.895,4.224,-15.538,48.019,9.137,27.661,28.49,9.137,27.661,28.49,4.056,4.146,24.441,24.496,-6.341,-135.746,-77.333,-6.48,-134.991,-76.294,-8.889,-156.084,-40.215,-6.101,-155.993,-40.722,7342964.0,1616885.5,7318417.5,1622484.5,9335588.0,3090212.75,9297780.0,3080870.75,1.068,0.449,
2015-10-22 15:08:54.079000+00:00,3,False,False,True,7.456,7.137,-4.133,8.247,3.218,60.535,2015-10-22 15:17:02.684924032+00:00,2902,2934,1543,1575,4123,106.587,7.825,-10.385,35.09,7.659,-10.455,35.264,-3.087,-10.745,-6.439,-3.087,-10.745,-6.439,2.135,2.162,16.251,16.188,20.156,-20.311,-73.927,20.962,-18.543,-73.915,-14.278,-151.331,-212.991,-13.076,-150.241,-211.389,8302295.0,3704405.0,8476517.0,3699849.0,10942652.0,3776889.0,11022762.0,3786541.25,12.332,0.5,
2015-10-22 15:06:54.077000+00:00,3,False,False,True,7.48,7.13,-4.141,8.246,4.25,50.369,2015-10-22 15:16:29.084652544+00:00,3369,3401,529,561,4366,154.294,7.825,-10.385,35.09,7.659,-10.455,35.264,-1.688,-3.108,-20.957,-1.688,-3.108,-20.957,2.135,2.162,20.835,20.895,20.156,-20.311,-73.927,20.962,-18.543,-73.915,-8.354,-153.836,-57.799,-5.676,-149.185,-59.356,8302295.0,1740670.625,8476517.0,1758797.5,10942652.0,2389324.5,11022762.0,2376276.5,3.113,0.5,
2015-10-22 15:19:04.138000+00:00,3,False,False,True,7.324,7.173,-4.086,8.255,2.504,39.715,2015-10-22 15:17:02.684924032+00:00,3595,3627,2968,3000,2522,114.788,13.012,-16.476,23.883,13.053,-16.375,24.051,0.759,-11.33,-21.781,0.759,-11.33,-21.781,1.865,1.919,18.377,18.471,21.437,-57.024,-81.566,18.594,-54.639,-80.191,-36.743,-111.775,-91.045,-37.486,-111.213,-89.98,15938681.0,1685875.375,15233295.0,1670239.625,25110006.0,2532680.0,24129236.0,2524145.0,2.146,1.199,
2015-10-22 15:15:44.185000+00:00,3,False,False,True,7.368,7.161,-4.102,8.253,2.504,39.715,2015-10-22 15:17:02.684924032+00:00,4928,4960,4301,4333,3855,114.788,13.012,-16.476,23.883,13.053,-16.375,24.051,0.759,-11.33,-21.781,0.759,-11.33,-21.781,1.865,1.919,18.377,18.471,21.437,-57.024,-81.566,18.594,-54.639,-80.191,-36.743,-111.775,-91.045,-37.486,-111.213,-89.98,15938681.0,1685875.375,15233295.0,1670239.625,25110006.0,2532680.0,24129236.0,2524145.0,2.146,1.199,
2015-10-22 15:10:44.181000+00:00,3,False,False,True,7.431,7.144,-4.124,8.249,2.504,39.715,2015-10-22 15:17:02.684924032+00:00,2902,2934,4569,4601,4123,134.239,7.825,-10.385,35.09,7.659,-10.455,35.264,0.759,-11.33,-21.781,0.759,-11.33,-21.781,2.135,2.162,18.377,18.471,20.156,-20.311,-73.927,20.962,-18.543,-73.915,-36.743,-111.775,-91.045,-37.486,-111.213,-89.98,8302295.0,1685875.375,8476517.0,1670239.625,10942652.0,2532680.0,11022762.0,2524145.0,2.146,0.5,
2015-10-23 14:24:34.076000+00:00,3,False,False,True,8.028,6.867,-4.228,8.065,1.472,55.554,2015-10-23 14:28:38.419406976+00:00,1838,1870,2894,2926,2296,125.915,10.339,-0.493,30.148,10.181,-0.815,30.217,2.504,19.303,-15.876,2.504,19.303,-15.876,2.751,2.986,18.272,18.493,-34.356,-77.01,-243.506,-35.489,-79.243,-244.271,-11.374,-229.999,-146.371,-7.189,-232.133,-146.5,12077585.0,2572636.5,11199376.0,2564468.0,10717947.0,2703387.5,10447100.0,2709440.25,2.767,1.117,
2015-10-23 14:29:24.180000+00:00,3,False,False,True,7.977,6.887,-4.214,8.075,1.472,55.554,2015-10-23 14:28:38.419406976+00:00,1838,1870,2894,2926,2296,125.915,10.339,-0.493,30.148,10.181,-0.815,30.217,2.504,19.303,-15.876,2.504,19.303,-15.876,2.751,2.986,18.272,18.493,-34.356,-77.01,-243.506,-35.489,-79.243,-244.271,-11.374,-229.999,-146.371,-7.189,-232.133,-146.5,12077585.0,2572636.5,11199376.0,2564468.0,10717947.0,2703387.5,10447100.0,2709440.25,2.767,1.117,
2015-10-23 14:27:44.129000+00:00,3,False,False,True,7.994,6.881,-4.219,8.071,1.472,55.554,2015-10-23 14:28:38.419406976+00:00,1838,1870,2894,2926,2296,125.915,10.339,-0.493,30.148,10.181,-0.815,30.217,2.504,19.303,-15.876,2.504,19.303,-15.876,2.751,2.986,18.272,18.493,-34.356,-77.01,-243.506,-35.489,-79.243,-244.271,-11.374,-229.999,-146.371,-7.189,-232.133,-146.5,12077585.0,2572636.5,11199376.0,2564468.0,10717947.0,2703387.5,10447100.0,2709440.25,2.767,1.117,
2015-10-23 14:22:54.175000+00:00,3,False,False,True,8.05,6.858,-4.234,8.06,1.472,55.554,2015-10-23 14:28:38.419406976+00:00,1838,1870,2894,2926,2296,125.915,10.339,-0.493,30.148,10.181,-0.815,30.217,2.504,19.303,-15.876,2.504,19.303,-15.876,2.751,2.986,18.272,18.493,-34.356,-77.01,-243.506,-35.489,-79.243,-244.271,-11.374,-229.999,-146.371,-7.189,-232.133,-146.5,12077585.0,2572636.5,11199376.0,2564468.0,10717947.0,2703387.5,10447100.0,2709440.25,2.767,1.117,
2015-11-01 03:23:14.212000+00:00,3,False,False,True,9.132,1.043,-0.557,1.182,0.778,53.836,2015-11-01 03:25:02.184030080+00:00,1179,1211,1443,1475,720,6.446,21.166,-7.052,66.849,21.523,-6.744,66.703,25.124,-12.326,61.994,25.124,-12.326,61.994,0.924,1.023,16.882,17.169,1.126,37.049,3.121,0.557,52.32,4.688,9.497,-30.049,-61.891,0.979,-32.018,-59.47,28063862.0,1712726.875,27241462.0,1714165.0,34953696.0,2805963.5,34030412.0,2810037.75,0.266,0.211,
2015-11-01 03:31:14.219000+00:00,3,False,False,True,9.236,1.14,-0.606,1.291,4.909,33.892,2015-11-01 03:25:02.184030080+00:00,1179,1211,4835,4867,720,99.645,21.166,-7.052,66.849,21.523,-6.744,66.703,-2.649,-49.223,-13.145,-2.649,-49.223,-13.145,0.924,1.023,34.169,32.674,1.126,37.049,3.121,0.557,52.32,4.688,-4.411,-68.495,-29.942,-7.839,-66.707,-25.722,28063862.0,1862202.5,27241462.0,1912256.5,34953696.0,2509033.75,34030412.0,2515234.0,0.894,0.211,
2015-11-01 03:32:44.220000+00:00,3,False,False,True,9.255,1.158,-0.615,1.311,4.909,33.892,2015-11-01 03:25:02.184030080+00:00,1179,1211,4835,4867,720,99.645,21.166,-7.052,66.849,21.523,-6.744,66.703,-2.649,-49.223,-13.145,-2.649,-49.223,-13.145,0.924,1.023,34.169,32.674,1.126,37.049,3.121,0.557,52.32,4.688,-4.411,-68.495,-29.942,-7.839,-66.707,-25.722,28063862.0,1862202.5,27241462.0,1912256.5,34953696.0,2509033.75,34030412.0,2515234.0,0.894,0.211,
2015-11-03 15:46:04.178000+00:00,3,False,False,True,7.241,6.099,-3.158,6.869,2.494,31.206,2015-11-03 15:41:19.115262464+00:00,3919,3951,1729,1761,900,31.415,14.907,-53.495,49.646,14.676,-53.601,49.433,3.884,-60.334,12.772,3.884,-60.334,12.772,2.661,2.492,18.574,18.922,9.563,-262.303,-155.9,11.592,-270.97,-161.291,-10.526,-247.034,-206.655,-6.957,-244.792,-205.467,12075152.0,4251599.0,12308609.0,4233436.5,20099220.0,6809197.5,20053790.0,6837558.5,0.9,0.232,
2015-11-04 03:32:34.216000+00:00,3,False,False,True,9.553,0.962,-0.602,1.134,0.9,22.251,2015-11-04 03:34:33.820288+00:00,79,111,1977,2009,798,13.198,18.264,-15.241,60.365,18.793,-15.42,60.259,13.582,-19.466,36.428,13.582,-19.466,36.428,4.139,4.163,15.701,15.799,-3.663,-9.702,15.227,-1.454,-11.181,15.81,-42.588,-176.136,-126.487,-42.299,-178.244,-130.287,7346339.0,6807293.5,7313998.5,6820945.5,12258765.0,9327559.0,12310666.0,9311599.0,2.19,0.308,
2015-11-04 07:26:04.113000+00:00,3,False,False,True,11.019,3.161,-2.189,3.845,0.911,80.06,2015-11-04 07:26:10.750989568+00:00,637,669,1012,1044,511,153.871,1.767,2.948,-5.262,1.177,3.006,-4.716,-20.357,-12.57,23.056,-20.357,-12.57,23.056,1.468,1.6,29.33,29.706,-230.424,-69.587,173.073,-222.466,-73.44,178.744,-450.21,-364.679,-79.838,-445.432,-366.95,-75.364,54164976.0,1758592.875,53469068.0,1849921.125,59150016.0,2595193.5,58693756.0,2730876.0,2.035,77.603,
2015-11-04 07:27:14.164000+00:00,3,False,False,True,11.02,3.168,-2.196,3.855,0.911,80.06,2015-11-04 07:26:10.750989568+00:00,637,669,1012,1044,511,153.871,1.767,2.948,-5.262,1.177,3.006,-4.716,-20.357,-12.57,23.056,-20.357,-12.57,23.056,1.468,1.6,29.33,29.706,-230.424,-69.587,173.073,-222.466,-73.44,178.744,-450.21,-364.679,-79.838,-445.432,-366.95,-75.364,54164976.0,1758592.875,53469068.0,1849921.125,59150016.0,2595193.5,58693756.0,2730876.0,2.035,77.603,
